Date,Time,Currency,Name,,,,,
2022-08-17 00:00:00,02:00,NZD,RBNZ Rate Statement,,,,,126168
2022-08-17 00:00:00,03:00,NZD,RBNZ Press Conference,,,,,126170
2022-08-17 00:00:00,06:00,GBP,CPI y/y,10.1%,9.8%,9.4%,,123868
2022-08-17 00:00:00,12:30,USD,Core Retail Sales m/m,0.4%,-0.1%,0.9%,1.0%,124182
2022-08-17 00:00:00,12:30,USD,Retail Sales m/m,0.0%,0.1%,0.8%,1.0%,124183
2022-08-17 00:00:00,18:00,USD,FOMC Meeting Minutes,,,,,123045
2022-08-18 00:00:00,01:30,AUD,Employment Change,-40.9K,26.5K,88.4K,,124905
2022-08-18 00:00:00,01:30,AUD,Unemployment Rate,3.4%,3.5%,3.5%,,124893
2022-08-18 00:00:00,12:30,USD,Philly Fed Manufacturing Index,6.2,-4.9,-12.3,,122855
2022-08-23 00:00:00,07:15,EUR,French Flash Services PMI,51.0,52.9,53.2,52.1,124620
2022-08-23 00:00:00,07:30,EUR,German Flash Manufacturing PMI,49.8,48.0,49.3,49.2,124621
2022-08-23 00:00:00,07:30,EUR,German Flash Services PMI,48.2,49.0,49.7,49.2,124622
2022-08-23 00:00:00,08:30,GBP,Flash Manufacturing PMI,46.0,51.0,52.1,52.2,124618
2022-08-23 00:00:00,08:30,GBP,Flash Services PMI,52.5,51.5,52.6,53.3,124617
2022-08-23 00:00:00,13:45,USD,Flash Services PMI,44.1,49.8,47.3,47.0,124001
2022-08-25 00:00:00,12:30,USD,Prelim GDP q/q,-0.6%,-0.7%,-0.9%,,124327
2022-08-25 00:00:00,16:15,All,Jackson Hole Symposium,,,,,125729
2022-08-25 00:00:00,22:30,NZD,RBNZ Gov Orr Speaks,,,,,128017
2022-08-26 00:00:00,12:30,USD,Core PCE Price Index m/m,0.1%,0.2%,0.6%,,124351
2022-08-26 00:00:00,14:00,USD,Fed Chair Powell Speaks,,,,,128014
2022-08-26 00:00:00,16:15,All,Jackson Hole Symposium,,,,,125730
2022-08-30 00:00:00,07:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.9%,,128016
2022-08-30 00:00:00,14:00,USD,CB Consumer Confidence,103.2,97.6,95.3,95.7,123096
2022-08-30 00:00:00,14:00,USD,JOLTS Job Openings,11.24M,10.37M,11.04M,10.70M,126187
2022-08-31 00:00:00,12:15,USD,ADP Non-Farm Employment Change,132K,300K,128K,,124062
2022-09-01 00:00:00,06:30,CHF,CPI m/m,0.3%,0.2%,0.0%,,125126
2022-09-01 00:00:00,14:00,USD,ISM Manufacturing PMI,52.8,52.1,52.8,,123121
2022-09-02 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.3%,0.4%,0.5%,,124050
2022-09-02 00:00:00,12:30,USD,Non-Farm Employment Change,315K,295K,526K,528K,122945
2022-09-02 00:00:00,12:30,USD,Unemployment Rate,3.7%,3.5%,3.5%,,122957
2022-09-06 00:00:00,04:30,AUD,Cash Rate,2.35%,2.35%,1.85%,,125659
2022-09-06 00:00:00,04:30,AUD,RBA Rate Statement,,,,,125670
2022-09-06 00:00:00,14:00,USD,ISM Services PMI,56.9,55.4,56.7,,123145
2022-09-07 00:00:00,01:30,AUD,GDP q/q,0.9%,0.9%,0.7%,0.8%,124859
2022-09-07 00:00:00,09:00,GBP,Monetary Policy Report Hearings,,,,,126554
2022-09-07 00:00:00,14:00,CAD,BOC Rate Statement,,,,,122705
2022-09-07 00:00:00,14:00,CAD,Overnight Rate,3.25%,3.25%,2.50%,,122697
2022-09-08 00:00:00,03:05,AUD,RBA Gov Lowe Speaks,,,,,128033
2022-09-08 00:00:00,12:15,EUR,Main Refinancing Rate,1.25%,1.25%,0.50%,,125298
2022-09-08 00:00:00,12:15,EUR,Monetary Policy Statement,,,,,125299
2022-09-08 00:00:00,12:45,EUR,ECB Press Conference,,,,,125297
2022-09-08 00:00:00,13:10,USD,Fed Chair Powell Speaks,,,,,128040
2022-09-09 00:00:00,12:30,CAD,Employment Change,-39.7K,15.0K,-30.6K,,122921
2022-09-09 00:00:00,12:30,CAD,Unemployment Rate,5.4%,5.0%,4.9%,,122933
2022-09-12 00:00:00,06:00,GBP,GDP m/m,0.2%,0.3%,-0.6%,,124464
2022-09-13 00:00:00,12:30,USD,Core CPI m/m,0.6%,0.3%,0.3%,,124083
2022-09-13 00:00:00,12:30,USD,CPI m/m,0.1%,-0.1%,0.0%,,124082
2022-09-13 00:00:00,12:30,USD,CPI y/y,8.3%,8.1%,8.5%,,128658
2022-09-14 00:00:00,06:00,GBP,CPI y/y,9.9%,10.0%,10.1%,,123874
2022-09-14 00:00:00,12:30,USD,PPI m/m,-0.1%,-0.1%,-0.5%,,124110
2022-09-14 00:00:00,22:45,NZD,GDP q/q,1.7%,1.0%,-0.2%,,123992
2022-09-15 00:00:00,01:30,AUD,Employment Change,33.5K,35.5K,-40.9K,,124906
2022-09-15 00:00:00,01:30,AUD,Unemployment Rate,3.5%,3.4%,3.4%,,124894
2022-09-15 00:00:00,12:30,USD,Core Retail Sales m/m,-0.3%,0.0%,0.0%,0.4%,124184
2022-09-15 00:00:00,12:30,USD,Empire State Manufacturing Index,-1.5,-12.7,-31.3,,123941
2022-09-15 00:00:00,12:30,USD,Retail Sales m/m,0.3%,-0.1%,-0.4%,0.0%,124185
2022-09-16 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,59.5,60.0,58.2,55.1,123288
2022-09-19 00:00:00,03:00,NZD,RBNZ Gov Orr Speaks,,,,,128232
2022-09-20 00:00:00,01:30,AUD,Monetary Policy Meeting Minutes,,,,,125682
2022-09-20 00:00:00,12:30,CAD,CPI m/m,-0.3%,-0.1%,0.1%,,123336
2022-09-21 00:00:00,18:00,USD,Federal Funds Rate,3.25%,3.25%,2.50%,,123026
2022-09-21 00:00:00,18:00,USD,FOMC Economic Projections,,,,,123031
2022-09-21 00:00:00,18:00,USD,FOMC Statement,,,,,123018
2022-09-21 00:00:00,18:30,USD,FOMC Press Conference,,,,,123038
2022-09-22 00:00:00,02:51,JPY,Monetary Policy Statement,,,,,127046
2022-09-22 00:00:00,06:30,JPY,BOJ Press Conference,,,,,127047
2022-09-22 00:00:00,07:30,CHF,SNB Monetary Policy Assessment,,,,,125086
2022-09-22 00:00:00,07:30,CHF,SNB Policy Rate,0.50%,0.50%,-0.25%,,125088
2022-09-22 00:00:00,08:00,CHF,SNB Press Conference,,,,,125087
2022-09-22 00:00:00,11:00,GBP,Monetary Policy Summary,,,,,123753
2022-09-22 00:00:00,11:00,GBP,MPC Official Bank Rate Votes,9-0-0,9-0-0,9-0-0,,123755
2022-09-22 00:00:00,11:00,GBP,Official Bank Rate,2.25%,2.25%,1.75%,,123752
2022-09-23 00:00:00,07:15,EUR,French Flash Services PMI,53.0,50.5,51.2,51.0,124630
2022-09-23 00:00:00,07:30,EUR,German Flash Manufacturing PMI,48.3,48.3,49.1,49.8,124631
2022-09-23 00:00:00,07:30,EUR,German Flash Services PMI,45.4,47.2,47.7,48.2,124632
2022-09-23 00:00:00,08:30,GBP,Flash Manufacturing PMI,48.5,47.4,47.3,46.0,124626
2022-09-23 00:00:00,08:30,GBP,Flash Services PMI,49.2,49.9,50.9,52.5,124625
2022-09-23 00:00:00,13:45,USD,Flash Services PMI,49.2,45.5,43.7,44.1,124002
2022-09-23 00:00:00,18:00,USD,Fed Chair Powell Speaks,,,,,128169
2022-09-25 00:00:00,09:15,EUR,Italian Parliamentary Election,,,,,127999
2022-09-26 00:00:00,13:00,EUR,ECB President Lagarde Speaks,,,,,128385
2022-09-27 00:00:00,11:30,USD,Fed Chair Powell Speaks,,,,,128388
2022-09-27 00:00:00,14:00,USD,CB Consumer Confidence,108.0,104.0,103.6,103.2,123097
2022-09-29 00:00:00,12:30,CAD,GDP m/m,0.1%,-0.1%,0.1%,,126085
2022-09-29 00:00:00,13:00,NZD,RBNZ Gov Orr Speaks,,,,,128378
2022-09-30 00:00:00,12:30,USD,Core PCE Price Index m/m,0.6%,0.5%,0.0%,0.1%,124352
2022-10-03 00:00:00,06:30,CHF,CPI m/m,-0.2%,0.1%,0.3%,,125125
2022-10-03 00:00:00,14:00,USD,ISM Manufacturing PMI,50.9,52.5,52.8,,123122
2022-10-03 00:00:00,19:00,USD,Fed Chair Powell Speaks,,,,,128729
2022-10-04 00:00:00,03:30,AUD,Cash Rate,2.60%,2.85%,2.35%,,125660
2022-10-04 00:00:00,03:30,AUD,RBA Rate Statement,,,,,125671
2022-10-04 00:00:00,14:00,USD,JOLTS Job Openings,10.05M,11.07M,11.17M,11.24M,126188
2022-10-05 00:00:00,01:00,NZD,Official Cash Rate,3.50%,3.50%,3.00%,,126171
2022-10-05 00:00:00,01:00,NZD,RBNZ Rate Statement,,,,,126172
2022-10-05 00:00:00,12:15,USD,ADP Non-Farm Employment Change,208K,200K,185K,132K,124063
2022-10-05 00:00:00,14:00,USD,ISM Services PMI,56.7,56.0,56.9,,123146
2022-10-06 00:00:00,15:35,CAD,BOC Gov Macklem Speaks,,,,,128493
2022-10-07 00:00:00,12:30,CAD,Employment Change,21.1K,19.5K,-39.7K,,122922
2022-10-07 00:00:00,12:30,CAD,Unemployment Rate,5.2%,5.4%,5.4%,,122934
2022-10-07 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.3%,0.3%,0.3%,,124051
2022-10-07 00:00:00,12:30,USD,Non-Farm Employment Change,263K,248K,315K,,122946
2022-10-07 00:00:00,12:30,USD,Unemployment Rate,3.5%,3.7%,3.7%,,122958
2022-10-11 00:00:00,18:35,GBP,BOE Gov Bailey Speaks,,,,,128765
2022-10-12 00:00:00,06:00,GBP,GDP m/m,-0.3%,0.0%,0.1%,0.2%,124472
2022-10-12 00:00:00,12:30,USD,PPI m/m,0.4%,0.2%,-0.2%,-0.1%,124113
2022-10-12 00:00:00,18:00,USD,FOMC Meeting Minutes,,,,,123046
2022-10-13 00:00:00,12:30,USD,Core CPI m/m,0.6%,0.4%,0.6%,,124084
2022-10-13 00:00:00,12:30,USD,CPI m/m,0.4%,0.2%,0.1%,,124085
2022-10-13 00:00:00,12:30,USD,CPI y/y,8.2%,8.1%,8.3%,,128659
2022-10-14 00:00:00,12:30,USD,Core Retail Sales m/m,0.1%,-0.1%,-0.1%,-0.3%,124186
2022-10-14 00:00:00,12:30,USD,Retail Sales m/m,0.0%,0.2%,0.4%,0.3%,124187
2022-10-14 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,59.8,58.7,58.6,59.5,123292
2022-10-15 00:00:00,13:00,GBP,BOE Gov Bailey Speaks,,,,,129456
2022-10-17 00:00:00,12:30,USD,Empire State Manufacturing Index,-9.1,-4.3,-1.5,,123942
2022-10-17 00:00:00,21:45,NZD,CPI q/q,2.2%,1.5%,1.7%,,125216
2022-10-18 00:00:00,00:30,AUD,Monetary Policy Meeting Minutes,,,,,125683
2022-10-19 00:00:00,06:00,GBP,CPI y/y,10.1%,10.0%,9.9%,,123880
2022-10-19 00:00:00,12:30,CAD,CPI m/m,0.1%,-0.1%,-0.3%,,123337
2022-10-19 00:00:00,12:30,CAD,Median CPI y/y,4.7%,4.8%,4.7%,4.8%,123376
2022-10-19 00:00:00,12:30,CAD,Trimmed CPI y/y,5.2%,5.1%,5.2%,,123377
2022-10-20 00:00:00,00:30,AUD,Employment Change,0.9K,25.0K,36.3K,33.5K,124907
2022-10-20 00:00:00,00:30,AUD,Unemployment Rate,3.5%,3.5%,3.5%,,124895
2022-10-20 00:00:00,12:30,USD,Philly Fed Manufacturing Index,-8.7,-5.0,-9.9,,122857
2022-10-24 00:00:00,01:30,CNY,GDP q/y,3.9%,3.3%,0.4%,,123432
2022-10-24 00:00:00,07:15,EUR,French Flash Services PMI,51.3,51.6,52.9,53.0,124640
2022-10-24 00:00:00,07:30,EUR,German Flash Manufacturing PMI,45.7,46.9,47.8,48.3,124637
2022-10-24 00:00:00,07:30,EUR,German Flash Services PMI,44.9,45.0,45.0,45.4,124638
2022-10-24 00:00:00,08:30,GBP,Flash Manufacturing PMI,45.8,47.9,48.4,48.5,124633
2022-10-24 00:00:00,08:30,GBP,Flash Services PMI,47.5,48.0,50.0,49.2,124634
2022-10-24 00:00:00,13:45,USD,Flash Services PMI,46.6,49.6,49.3,49.2,124003
2022-10-25 00:00:00,14:00,USD,CB Consumer Confidence,102.5,105.9,107.8,108.0,123098
2022-10-26 00:00:00,00:30,AUD,CPI q/q,1.8%,1.6%,1.8%,,124925
2022-10-26 00:00:00,00:30,AUD,CPI y/y,7.3%,7.1%,6.9%,,131767
2022-10-26 00:00:00,00:30,AUD,Trimmed Mean CPI q/q,1.8%,1.5%,1.6%,1.5%,124929
2022-10-26 00:00:00,14:00,CAD,BOC Monetary Policy Report,,,,,122711
2022-10-26 00:00:00,14:00,CAD,BOC Rate Statement,,,,,122706
2022-10-26 00:00:00,14:00,CAD,Overnight Rate,3.75%,4.00%,3.25%,,122698
2022-10-26 00:00:00,15:00,CAD,BOC Press Conference,,,,,122715
2022-10-27 00:00:00,12:15,EUR,Main Refinancing Rate,2.00%,2.00%,1.25%,,125301
2022-10-27 00:00:00,12:15,EUR,Monetary Policy Statement,,,,,125302
2022-10-27 00:00:00,12:30,USD,Advance GDP q/q,2.6%,2.3%,-0.6%,-0.9%,124329
2022-10-27 00:00:00,12:45,EUR,ECB Press Conference,,,,,125300
2022-10-28 00:00:00,02:50,JPY,BOJ Outlook Report,,,,,127049
2022-10-28 00:00:00,02:50,JPY,Monetary Policy Statement,,,,,127050
2022-10-28 00:00:00,06:30,JPY,BOJ Press Conference,,,,,127051
2022-10-28 00:00:00,12:30,CAD,GDP m/m,0.1%,0.0%,0.1%,,126086
2022-10-28 00:00:00,12:30,USD,Core PCE Price Index m/m,0.5%,0.5%,0.5%,0.6%,124353
2022-11-01 00:00:00,03:30,AUD,Cash Rate,2.85%,2.85%,2.60%,,125661
2022-11-01 00:00:00,03:30,AUD,RBA Rate Statement,,,,,125672
2022-11-01 00:00:00,08:20,AUD,RBA Gov Lowe Speaks,,,,,131070
2022-11-01 00:00:00,14:00,USD,ISM Manufacturing PMI,50.2,50.0,50.9,,123123
2022-11-01 00:00:00,14:00,USD,JOLTS Job Openings,10.72M,9.75M,10.28M,10.05M,126189
2022-11-01 00:00:00,21:45,NZD,Employment Change q/q,1.3%,0.5%,0.0%,,124965
2022-11-01 00:00:00,21:45,NZD,Unemployment Rate,3.3%,3.2%,3.3%,,124961
2022-11-01 00:00:00,22:00,NZD,RBNZ Gov Orr Speaks,,,,,131284
2022-11-01 00:00:00,22:30,CAD,BOC Gov Macklem Speaks,,,,,131286
2022-11-02 00:00:00,12:15,USD,ADP Non-Farm Employment Change,239K,178K,192K,208K,124064
2022-11-02 00:00:00,18:00,USD,Federal Funds Rate,4.00%,4.00%,3.25%,,123027
2022-11-02 00:00:00,18:00,USD,FOMC Statement,,,,,123019
2022-11-02 00:00:00,18:30,USD,FOMC Press Conference,,,,,123039
2022-11-02 00:00:00,20:00,NZD,RBNZ Gov Orr Speaks,,,,,131283
2022-11-03 00:00:00,07:30,CHF,CPI m/m,0.1%,0.2%,-0.2%,,125127
2022-11-03 00:00:00,12:00,GBP,BOE Monetary Policy Report,,,,,123782
2022-11-03 00:00:00,12:00,GBP,Monetary Policy Summary,,,,,123760
2022-11-03 00:00:00,12:00,GBP,MPC Official Bank Rate Votes,9-0-0,9-0-0,9-0-0,,123758
2022-11-03 00:00:00,12:00,GBP,Official Bank Rate,3.00%,3.00%,2.25%,,123757
2022-11-03 00:00:00,12:30,GBP,BOE Gov Bailey Speaks,,,,,131071
2022-11-03 00:00:00,14:00,USD,ISM Services PMI,54.4,55.5,56.7,,123147
2022-11-04 00:00:00,12:30,CAD,Employment Change,108.3K,11.0K,21.1K,,122923
2022-11-04 00:00:00,12:30,CAD,Unemployment Rate,5.2%,5.3%,5.2%,,122935
2022-11-04 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.4%,0.3%,0.3%,,124052
2022-11-04 00:00:00,12:30,USD,Non-Farm Employment Change,261K,197K,315K,263K,122947
2022-11-04 00:00:00,12:30,USD,Unemployment Rate,3.7%,3.6%,3.5%,,122959
2022-11-08 00:00:00,09:30,AUD,RBA Gov Lowe Speaks,,,,,131805
2022-11-08 00:00:00,15:16,USD,Congressional Elections,,,,,121998
2022-11-10 00:00:00,13:30,USD,Core CPI m/m,0.3%,0.5%,0.6%,,124086
2022-11-10 00:00:00,13:30,USD,CPI m/m,0.4%,0.6%,0.4%,,124087
2022-11-10 00:00:00,13:30,USD,CPI y/y,7.7%,7.9%,8.2%,,128660
2022-11-10 00:00:00,14:00,USD,Treasury Currency Report,,,,,123050
2022-11-10 00:00:00,16:55,CAD,BOC Gov Macklem Speaks,,,,,131796
2022-11-11 00:00:00,07:00,GBP,GDP m/m,-0.6%,-0.4%,-0.1%,-0.3%,124477
2022-11-11 00:00:00,15:00,USD,Prelim UoM Consumer Sentiment,54.7,59.5,59.9,59.8,123296
2022-11-14 00:00:00,13:45,CAD,BOC Gov Macklem Speaks,,,,,131963
2022-11-15 00:00:00,00:30,AUD,Monetary Policy Meeting Minutes,,,,,125684
2022-11-15 00:00:00,07:00,GBP,Claimant Count Change,3.3K,17.3K,3.9K,25.5K,123816
2022-11-15 00:00:00,13:30,USD,Empire State Manufacturing Index,4.5,-6.1,-9.1,,123943
2022-11-15 00:00:00,13:30,USD,PPI m/m,0.2%,0.4%,0.2%,0.4%,124115
2022-11-16 00:00:00,00:30,AUD,Wage Price Index q/q,1.0%,0.9%,0.8%,0.7%,124933
2022-11-16 00:00:00,07:00,GBP,CPI y/y,11.1%,10.7%,10.1%,,123885
2022-11-16 00:00:00,13:30,CAD,CPI m/m,0.7%,0.8%,0.1%,,123338
2022-11-16 00:00:00,13:30,CAD,Median CPI y/y,4.8%,4.8%,4.7%,,123383
2022-11-16 00:00:00,13:30,CAD,Trimmed CPI y/y,5.3%,5.3%,5.2%,,123382
2022-11-16 00:00:00,13:30,USD,Core Retail Sales m/m,1.3%,0.5%,0.1%,,124189
2022-11-16 00:00:00,13:30,USD,Retail Sales m/m,1.3%,1.0%,0.0%,,124188
2022-11-16 00:00:00,14:15,GBP,Monetary Policy Report Hearings,,,,,126555
2022-11-17 00:00:00,00:30,AUD,Employment Change,32.2K,15.0K,-3.8K,0.9K,124908
2022-11-17 00:00:00,00:30,AUD,Unemployment Rate,3.4%,3.5%,3.5%,,124896
2022-11-17 00:00:00,11:32,GBP,Autumn Forecast Statement,,,,,131894
2022-11-17 00:00:00,13:30,USD,Philly Fed Manufacturing Index,-19.4,-6.0,-8.7,,122858
2022-11-22 00:00:00,08:30,AUD,RBA Gov Lowe Speaks,,,,,131968
2022-11-23 00:00:00,01:00,NZD,Official Cash Rate,4.25%,4.25%,3.50%,,126174
2022-11-23 00:00:00,01:00,NZD,RBNZ Monetary Policy Statement,,,,,126176
2022-11-23 00:00:00,01:00,NZD,RBNZ Rate Statement,,,,,126175
2022-11-23 00:00:00,02:00,NZD,RBNZ Press Conference,,,,,126177
2022-11-23 00:00:00,08:15,EUR,French Flash Services PMI,49.4,50.6,51.7,51.3,124646
2022-11-23 00:00:00,08:30,EUR,German Flash Manufacturing PMI,46.7,44.9,45.1,45.7,124647
2022-11-23 00:00:00,08:30,EUR,German Flash Services PMI,46.4,46.1,46.5,44.9,124648
2022-11-23 00:00:00,09:30,GBP,Flash Manufacturing PMI,46.2,45.7,46.2,45.8,124641
2022-11-23 00:00:00,09:30,GBP,Flash Services PMI,48.8,48.0,48.8,47.5,124642
2022-11-23 00:00:00,14:45,USD,Flash Services PMI,46.1,48.0,47.8,46.6,124004
2022-11-23 00:00:00,19:00,NZD,RBNZ Gov Orr Speaks,,,,,132483
2022-11-23 00:00:00,19:00,USD,FOMC Meeting Minutes,,,,,123047
2022-11-23 00:00:00,21:30,CAD,BOC Gov Macklem Speaks,,,,,132475
2022-11-27 00:00:00,23:00,AUD,RBA Gov Lowe Speaks,,,,,132773
2022-11-29 00:00:00,13:30,CAD,GDP m/m,0.1%,0.1%,0.3%,0.1%,126087
2022-11-29 00:00:00,15:00,GBP,BOE Gov Bailey Speaks,,,,,132779
2022-11-29 00:00:00,15:00,USD,CB Consumer Confidence,100.2,100.0,102.2,102.5,123099
2022-11-30 00:00:00,00:30,AUD,CPI y/y,6.9%,7.6%,7.3%,,131768
2022-11-30 00:00:00,13:15,USD,ADP Non-Farm Employment Change,127K,196K,239K,,124065
2022-11-30 00:00:00,13:30,USD,Prelim GDP q/q,2.9%,2.8%,2.6%,,124330
2022-11-30 00:00:00,15:00,USD,JOLTS Job Openings,10.33M,10.24M,10.69M,10.72M,126190
2022-11-30 00:00:00,18:30,USD,Fed Chair Powell Speaks,,,,,132481
2022-12-01 00:00:00,07:30,CHF,CPI m/m,0.0%,0.0%,0.1%,,125128
2022-12-01 00:00:00,13:30,USD,Core PCE Price Index m/m,0.2%,0.3%,0.5%,,124354
2022-12-01 00:00:00,15:00,USD,ISM Manufacturing PMI,49.0,49.7,50.2,,123124
2022-12-02 00:00:00,02:40,AUD,RBA Gov Lowe Speaks,,,,,132774
2022-12-02 00:00:00,04:30,NZD,RBNZ Gov Orr Speaks,,,,,132775
2022-12-02 00:00:00,13:30,CAD,Employment Change,10.1K,10.5K,108.3K,,122924
2022-12-02 00:00:00,13:30,CAD,Unemployment Rate,5.1%,5.3%,5.2%,,122936
2022-12-02 00:00:00,13:30,USD,Average Hourly Earnings m/m,0.6%,0.3%,0.5%,0.4%,124053
2022-12-02 00:00:00,13:30,USD,Non-Farm Employment Change,263K,200K,284K,261K,122948
2022-12-02 00:00:00,13:30,USD,Unemployment Rate,3.7%,3.7%,3.7%,,122960
2022-12-05 00:00:00,15:00,USD,ISM Services PMI,56.5,53.5,54.4,,123148
2022-12-06 00:00:00,03:30,AUD,Cash Rate,3.10%,3.10%,2.85%,,125662
2022-12-06 00:00:00,03:30,AUD,RBA Rate Statement,,,,,125673
2022-12-07 00:00:00,00:30,AUD,GDP q/q,0.6%,0.7%,0.9%,,124860
2022-12-07 00:00:00,15:00,CAD,BOC Rate Statement,,,,,122707
2022-12-07 00:00:00,15:00,CAD,Overnight Rate,4.25%,4.25%,3.75%,,122699
2022-12-09 00:00:00,13:30,USD,Core PPI m/m,0.4%,0.2%,0.1%,0.0%,124116
2022-12-09 00:00:00,13:30,USD,PPI m/m,0.3%,0.2%,0.3%,0.2%,124117
2022-12-09 00:00:00,15:00,USD,Prelim UoM Consumer Sentiment,59.1,56.9,56.8,54.7,123301
2022-12-12 00:00:00,07:00,GBP,GDP m/m,0.5%,0.4%,-0.6%,,124484
2022-12-12 00:00:00,20:25,CAD,BOC Gov Macklem Speaks,,,,,133637
2022-12-13 00:00:00,07:00,GBP,Claimant Count Change,30.5K,3.5K,-6.4K,3.3K,123820
2022-12-13 00:00:00,11:00,GBP,BOE Gov Bailey Speaks,,,,,133514
2022-12-13 00:00:00,13:30,USD,Core CPI m/m,0.2%,0.3%,0.3%,,124089
2022-12-13 00:00:00,13:30,USD,CPI m/m,0.1%,0.3%,0.4%,,124088
2022-12-13 00:00:00,13:30,USD,CPI y/y,7.1%,7.3%,7.7%,,128661
2022-12-13 00:00:00,22:30,AUD,RBA Gov Lowe Speaks,,,,,133638
2022-12-14 00:00:00,07:00,GBP,CPI y/y,10.7%,10.9%,11.1%,,123891
2022-12-14 00:00:00,19:00,USD,Federal Funds Rate,4.50%,4.50%,4.00%,,123028
2022-12-14 00:00:00,19:00,USD,FOMC Economic Projections,,,,,123032
2022-12-14 00:00:00,19:00,USD,FOMC Statement,,,,,123020
2022-12-14 00:00:00,19:30,USD,FOMC Press Conference,,,,,123040
2022-12-14 00:00:00,21:45,NZD,GDP q/q,2.0%,0.8%,1.9%,1.7%,123993
2022-12-15 00:00:00,00:30,AUD,Employment Change,64.0K,19.4K,43.1K,32.2K,124909
2022-12-15 00:00:00,00:30,AUD,Unemployment Rate,3.4%,3.4%,3.4%,,124897
2022-12-15 00:00:00,08:30,CHF,SNB Monetary Policy Assessment,,,,,125089
2022-12-15 00:00:00,08:30,CHF,SNB Policy Rate,1.00%,1.00%,0.50%,,125090
2022-12-15 00:00:00,09:00,CHF,SNB Press Conference,,,,,125091
2022-12-15 00:00:00,12:00,GBP,Monetary Policy Summary,,,,,123763
2022-12-15 00:00:00,12:00,GBP,MPC Official Bank Rate Votes,7-0-2,9-0-0,9-0-0,,123765
2022-12-15 00:00:00,12:00,GBP,Official Bank Rate,3.50%,3.50%,3.00%,,123762
2022-12-15 00:00:00,13:15,EUR,Main Refinancing Rate,2.50%,2.50%,2.00%,,125304
2022-12-15 00:00:00,13:15,EUR,Monetary Policy Statement,,,,,125305
2022-12-15 00:00:00,13:30,USD,Core Retail Sales m/m,-0.2%,0.2%,1.2%,1.3%,124190
2022-12-15 00:00:00,13:30,USD,Empire State Manufacturing Index,-11.2,-1.1,4.5,,123944
2022-12-15 00:00:00,13:30,USD,Retail Sales m/m,-0.6%,-0.2%,1.3%,,124191
2022-12-15 00:00:00,13:45,EUR,ECB Press Conference,,,,,125303
2022-12-16 00:00:00,08:15,EUR,French Flash Services PMI,48.1,49.1,49.3,49.4,124654
2022-12-16 00:00:00,08:30,EUR,German Flash Manufacturing PMI,47.4,46.3,46.2,46.7,124655
2022-12-16 00:00:00,08:30,EUR,German Flash Services PMI,49.0,46.4,46.1,46.4,124656
2022-12-16 00:00:00,09:30,GBP,Flash Manufacturing PMI,44.7,46.5,46.5,46.2,124650
2022-12-16 00:00:00,09:30,GBP,Flash Services PMI,50.0,48.5,48.8,,124649
2022-12-16 00:00:00,14:45,USD,Flash Services PMI,44.4,46.5,46.2,46.1,124005
2022-12-20 00:00:00,03:01,JPY,Monetary Policy Statement,,,,,127053
2022-12-20 00:00:00,06:30,JPY,BOJ Press Conference,,,,,127054
2022-12-21 00:00:00,13:30,CAD,CPI m/m,0.1%,0.0%,0.7%,,123339
2022-12-21 00:00:00,13:30,CAD,Median CPI y/y,5.0%,4.9%,4.9%,4.8%,123384
2022-12-21 00:00:00,13:30,CAD,Trimmed CPI y/y,5.3%,5.3%,5.3%,,123385
2022-12-21 00:00:00,15:00,USD,CB Consumer Confidence,108.3,101.0,101.4,100.2,123100
2022-12-23 00:00:00,13:30,CAD,GDP m/m,0.1%,0.1%,0.2%,0.1%,126088
2022-12-23 00:00:00,13:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.3%,0.2%,124355
2023-01-04 00:00:00,07:30,CHF,CPI m/m,-0.2%,-0.1%,0.0%,,131391
2023-01-04 00:00:00,15:00,USD,ISM Manufacturing PMI,48.4,48.5,49.0,,130004
2023-01-04 00:00:00,15:00,USD,JOLTS Job Openings,10.46M,10.04M,10.51M,10.33M,132217
2023-01-04 00:00:00,19:00,USD,FOMC Meeting Minutes,,,,,130116
2023-01-05 00:00:00,13:15,USD,ADP Non-Farm Employment Change,235K,152K,182K,127K,133613
2023-01-06 00:00:00,13:30,CAD,Employment Change,104.0K,5.5K,10.1K,,132518
2023-01-06 00:00:00,13:30,CAD,Unemployment Rate,5.0%,5.2%,5.1%,,132517
2023-01-06 00:00:00,13:30,USD,Average Hourly Earnings m/m,0.3%,0.4%,0.4%,0.6%,129722
2023-01-06 00:00:00,13:30,USD,Non-Farm Employment Change,223K,200K,256K,263K,129724
2023-01-06 00:00:00,13:30,USD,Unemployment Rate,3.5%,3.7%,3.7%,,129723
2023-01-06 00:00:00,15:00,USD,ISM Services PMI,49.6,55.0,56.5,,130052
2023-01-10 00:00:00,10:10,CAD,BOC Gov Macklem Speaks,,,,,133786
2023-01-10 00:00:00,14:00,USD,Fed Chair Powell Speaks,,,,,133784
2023-01-11 00:00:00,00:30,AUD,CPI y/y,7.3%,7.2%,6.9%,,131769
