,Date,Time,Currency,Name,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1323,2022-01-26,19:00,USD,FOMC Statement,,,,,123013
1324,2022-01-26,19:30,USD,FOMC Press Conference,,,,,123033
1325,2022-01-26,21:45,NZD,CPI q/q,1.4%,1.3%,2.2%,,125213
1326,2022-01-27,13:30,USD,Advance GDP q/q,6.9%,5.3%,2.3%,2.0%,124320
1327,2022-01-28,13:30,USD,Core PCE Price Index m/m,0.5%,0.5%,0.5%,,124344
1328,2022-02-01,03:30,AUD,Cash Rate,0.10%,0.10%,0.10%,,125652
1329,2022-02-01,03:30,AUD,RBA Rate Statement,,,,,125663
1330,2022-02-01,13:30,CAD,GDP m/m,0.6%,0.4%,0.8%,,126005
1331,2022-02-01,15:00,USD,ISM Manufacturing PMI,57.6,57.4,58.7,,123114
1332,2022-02-01,15:00,USD,JOLTS Job Openings,10.93M,10.35M,10.78M,10.56M,126180
1333,2022-02-01,21:45,NZD,Employment Change q/q,0.1%,0.4%,1.9%,2.0%,124962
1334,2022-02-01,21:45,NZD,Unemployment Rate,3.2%,3.3%,3.3%,3.4%,124958
1335,2022-02-02,01:30,AUD,RBA Gov Lowe Speaks,,,,,127284
1336,2022-02-02,10:15,All,OPEC-JMMC Meetings,,,,,122679
1337,2022-02-02,13:15,USD,ADP Non-Farm Employment Change,-301K,185K,776K,807K,124055
1338,2022-02-02,20:00,CAD,BOC Gov Macklem Speaks,,,,,127286
1339,2022-02-03,12:00,GBP,Asset Purchase Facility,,875B,875B,,123726
1340,2022-02-03,12:00,GBP,BOE Monetary Policy Report,,,,,123781
1341,2022-02-03,12:00,GBP,Monetary Policy Summary,,,,,123728
1342,2022-02-03,12:00,GBP,MPC Asset Purchase Facility Votes,,0-0-9,0-0-9,,123729
1343,2022-02-03,12:00,GBP,MPC Official Bank Rate Votes,9-0-0,7-0-2,8-0-1,,123730
1344,2022-02-03,12:00,GBP,Official Bank Rate,0.50%,0.50%,0.25%,,123727
1345,2022-02-03,12:30,GBP,BOE Gov Bailey Speaks,,,,,127287
1346,2022-02-03,12:45,EUR,Main Refinancing Rate,0.00%,0.00%,0.00%,,125284
1347,2022-02-03,12:45,EUR,Monetary Policy Statement,,,,,125283
1348,2022-02-03,13:30,EUR,ECB Press Conference,,,,,125282
1349,2022-02-03,15:00,USD,ISM Services PMI,59.9,59.5,62.0,,123138
1350,2022-02-04,13:30,CAD,Employment Change,-200.1K,-121.5K,54.7K,,122914
1351,2022-02-04,13:30,CAD,Unemployment Rate,6.5%,6.3%,5.9%,,122926
1352,2022-02-04,13:30,USD,Average Hourly Earnings m/m,0.7%,0.5%,0.5%,0.6%,124043
1353,2022-02-04,13:30,USD,Non-Farm Employment Change,467K,110K,510K,199K,122938
1354,2022-02-04,13:30,USD,Unemployment Rate,4.0%,3.9%,3.9%,,122950
1355,2022-02-09,17:00,CAD,BOC Gov Macklem Speaks,,,,,127379
1356,2022-02-10,13:30,USD,Core CPI m/m,0.6%,0.5%,0.6%,,124069
1357,2022-02-10,13:30,USD,CPI m/m,0.6%,0.4%,0.5%,,124068
1358,2022-02-10,13:30,USD,CPI y/y,7.5%,7.2%,7.0%,,128651
1359,2022-02-10,17:00,GBP,BOE Gov Bailey Speaks,,,,,127381
1360,2022-02-10,22:30,AUD,RBA Gov Lowe Speaks,,,,,127386
1361,2022-02-14,13:30,USD,FOMC Member Bullard Speaks,,,,,127397
1362,2022-02-15,00:30,AUD,Monetary Policy Meeting Minutes,,,,,125675
1363,2022-02-15,13:30,USD,PPI m/m,1.0%,0.5%,0.2%,,124097
1364,2022-02-16,07:00,GBP,CPI y/y,5.5%,5.4%,5.4%,,123832
1365,2022-02-16,13:30,CAD,CPI m/m,0.9%,0.6%,-0.1%,,123329
1366,2022-02-16,13:30,USD,Core Retail Sales m/m,3.3%,1.0%,-2.8%,-2.3%,124170
1367,2022-02-16,13:30,USD,Retail Sales m/m,3.8%,2.1%,-2.5%,-1.9%,124171
1368,2022-02-16,19:00,USD,FOMC Meeting Minutes,,,,,123041
1369,2022-02-17,00:30,AUD,Employment Change,12.9K,0.0K,64.8K,,124899
1370,2022-02-17,00:30,AUD,Unemployment Rate,4.2%,4.2%,4.2%,,124887
1371,2022-02-21,08:30,EUR,German Flash Manufacturing PMI,58.5,59.6,59.8,60.5,124573
1372,2022-02-21,08:30,EUR,German Flash Services PMI,56.6,53.2,52.2,,124574
1373,2022-02-23,01:00,NZD,Official Cash Rate,1.00%,1.00%,0.75%,,126158
1374,2022-02-23,01:00,NZD,RBNZ Monetary Policy Statement,,,,,126155
1375,2022-02-23,01:00,NZD,RBNZ Rate Statement,,,,,126157
1376,2022-02-23,02:00,NZD,RBNZ Press Conference,,,,,126165
1377,2022-02-23,09:30,GBP,Monetary Policy Report Hearings,,,,,126552
1378,2022-02-24,13:30,USD,Prelim GDP q/q,7.0%,7.0%,6.9%,,124321
1379,2022-02-25,13:30,USD,Core PCE Price Index m/m,0.5%,0.5%,0.5%,,124345
1380,2022-03-01,03:30,AUD,Cash Rate,0.10%,0.10%,0.10%,,125653
1381,2022-03-01,03:30,AUD,RBA Rate Statement,,,,,125664
1382,2022-03-01,13:30,CAD,GDP m/m,0.0%,0.0%,0.6%,,126029
1383,2022-03-01,15:00,USD,ISM Manufacturing PMI,58.6,58.0,57.6,,123115
1384,2022-03-02,00:30,AUD,GDP q/q,3.4%,3.5%,-1.9%,,124857
1385,2022-03-02,10:15,All,OPEC-JMMC Meetings,,,,,122680
1386,2022-03-02,13:17,USD,ADP Non-Farm Employment Change,475K,378K,509K,-301K,124056
1387,2022-03-02,15:00,CAD,BOC Rate Statement,,,,,122701
1388,2022-03-02,15:00,CAD,Overnight Rate,0.50%,0.50%,0.25%,,122693
1389,2022-03-02,15:00,USD,Fed Chair Powell Testifies,,,,,127432
1390,2022-03-03,15:00,USD,Fed Chair Powell Testifies,,,,,127435
1391,2022-03-03,15:00,USD,ISM Services PMI,56.5,61.2,59.9,,123139
1392,2022-03-03,16:30,CAD,BOC Gov Macklem Speaks,,,,,127427
1393,2022-03-03,20:30,CAD,BOC Gov Macklem Speaks,,,,,127443
1394,2022-03-04,13:30,USD,Average Hourly Earnings m/m,0.0%,0.5%,0.6%,0.7%,124044
1395,2022-03-04,13:30,USD,Non-Farm Employment Change,678K,407K,481K,467K,122939
1396,2022-03-04,13:30,USD,Unemployment Rate,3.8%,3.9%,4.0%,,122951
1397,2022-03-08,22:15,AUD,RBA Gov Lowe Speaks,,,,,127444
1398,2022-03-09,15:00,USD,JOLTS Job Openings,11.26M,10.96M,11.45M,10.93M,126181
1399,2022-03-10,12:30,USD,CPI y/y,7.9%,7.9%,7.5%,,128652
1400,2022-03-10,12:45,EUR,Main Refinancing Rate,0.00%,0.00%,0.00%,,125286
1401,2022-03-10,12:45,EUR,Monetary Policy Statement,,,,,125287
1402,2022-03-10,13:30,EUR,ECB Press Conference,,,,,125285
1403,2022-03-10,13:30,USD,Core CPI m/m,0.5%,0.5%,0.6%,,124070
1404,2022-03-10,13:30,USD,CPI m/m,0.8%,0.8%,0.6%,,124071
1405,2022-03-10,21:45,AUD,RBA Gov Lowe Speaks,,,,,127446
1406,2022-03-11,13:30,CAD,Employment Change,336.6K,132.0K,-200.1K,,122915
1407,2022-03-11,13:30,CAD,Unemployment Rate,5.5%,6.2%,6.5%,,122927
1408,2022-03-11,15:00,USD,Prelim UoM Consumer Sentiment,59.7,61.4,62.8,61.7,123264
1409,2022-03-15,00:30,AUD,Monetary Policy Meeting Minutes,,,,,125676
1410,2022-03-15,12:30,USD,PPI m/m,0.8%,1.0%,1.0%,,124098
1411,2022-03-16,12:30,CAD,CPI m/m,1.0%,0.9%,0.9%,,123330
1412,2022-03-16,12:30,USD,Core Retail Sales m/m,0.2%,0.9%,4.4%,3.3%,124173
1413,2022-03-16,12:30,USD,Retail Sales m/m,0.3%,0.4%,4.9%,3.8%,124172
1414,2022-03-16,18:00,USD,Federal Funds Rate,0.50%,0.50%,<0.25%,,123022
1415,2022-03-16,18:00,USD,FOMC Economic Projections,,,,,123029
1416,2022-03-16,18:00,USD,FOMC Statement,,,,,123014
1417,2022-03-16,18:30,USD,FOMC Press Conference,,,,,123034
1418,2022-03-16,21:45,NZD,GDP q/q,3.0%,3.3%,-3.6%,-3.7%,123990
1419,2022-03-17,00:30,AUD,Employment Change,77.4K,36.0K,28.3K,12.9K,124900
1420,2022-03-17,00:30,AUD,Unemployment Rate,4.0%,4.1%,4.2%,,124888
1421,2022-03-17,12:00,GBP,Monetary Policy Summary,,,,,123735
1422,2022-03-17,12:00,GBP,MPC Official Bank Rate Votes,8-0-1,9-0-0,9-0-0,,123734
1423,2022-03-17,12:00,GBP,Official Bank Rate,0.75%,0.75%,0.50%,,123732
1424,2022-03-21,16:30,USD,Fed Chair Powell Speaks,,,,,127455
1425,2022-03-23,07:00,GBP,CPI y/y,6.2%,6.0%,5.5%,,123838
1426,2022-03-23,12:00,GBP,BOE Gov Bailey Speaks,,,,,127464
1427,2022-03-23,12:00,USD,Fed Chair Powell Speaks,,,,,127456
1428,2022-03-23,12:43,GBP,Annual Budget Release,,,,,123725
1429,2022-03-24,08:30,CHF,SNB Monetary Policy Assessment,,,,,125080
1430,2022-03-24,08:30,EUR,German Flash Manufacturing PMI,57.6,55.9,58.4,58.5,124581
1431,2022-03-24,08:30,EUR,German Flash Services PMI,55.0,53.6,55.8,56.6,124582
1432,2022-03-28,11:00,GBP,BOE Gov Bailey Speaks,,,,,127478
1433,2022-03-29,14:00,USD,JOLTS Job Openings,11.27M,11.00M,11.28M,11.26M,126182
1434,2022-03-30,12:15,USD,ADP Non-Farm Employment Change,455K,455K,486K,475K,124057
1435,2022-03-31,12:30,CAD,GDP m/m,0.2%,0.2%,0.1%,0.0%,126039
1436,2022-03-31,12:30,USD,Core PCE Price Index m/m,0.4%,0.4%,0.5%,,124346
1437,2022-04-01,12:30,USD,Average Hourly Earnings m/m,0.4%,0.4%,0.1%,0.0%,124045
1438,2022-04-01,12:30,USD,Non-Farm Employment Change,431K,492K,750K,678K,122940
1439,2022-04-01,12:30,USD,Unemployment Rate,3.6%,3.7%,3.8%,,122952
1440,2022-04-01,14:00,USD,ISM Manufacturing PMI,57.1,58.9,58.6,,123116
1441,2022-04-05,04:30,AUD,Cash Rate,0.10%,0.10%,0.10%,,125654
1442,2022-04-05,04:30,AUD,RBA Rate Statement,,,,,125665
1443,2022-04-05,14:00,USD,ISM Services PMI,58.3,58.6,56.5,,123140
1444,2022-04-06,18:00,USD,FOMC Meeting Minutes,,,,,123042
1445,2022-04-08,12:30,CAD,Employment Change,72.5K,77.5K,336.6K,,122916
1446,2022-04-08,12:30,CAD,Unemployment Rate,5.3%,5.4%,5.5%,,122928
1447,2022-04-10,08:30,EUR,French Presidential Election,,,,,126641
1448,2022-04-12,12:30,USD,Core CPI m/m,0.3%,0.5%,0.5%,,124073
1449,2022-04-12,12:30,USD,CPI m/m,1.2%,1.2%,0.8%,,124072
1450,2022-04-12,12:30,USD,CPI y/y,8.5%,8.4%,7.9%,,128653
1451,2022-04-13,02:00,NZD,Official Cash Rate,1.50%,1.25%,1.00%,,126160
1452,2022-04-13,02:00,NZD,RBNZ Rate Statement,,,,,126159
1453,2022-04-13,06:00,GBP,CPI y/y,7.0%,6.7%,6.2%,,123843
1454,2022-04-13,12:30,USD,PPI m/m,1.4%,1.1%,0.8%,,124101
1455,2022-04-13,14:00,CAD,BOC Monetary Policy Report,,,,,122709
1456,2022-04-13,14:00,CAD,BOC Rate Statement,,,,,122702
1457,2022-04-13,14:00,CAD,Overnight Rate,1.00%,1.00%,0.50%,,122694
1458,2022-04-13,15:00,CAD,BOC Press Conference,,,,,122713
1459,2022-04-14,01:30,AUD,Employment Change,17.9K,30.0K,77.4K,,124901
1460,2022-04-14,01:30,AUD,Unemployment Rate,4.0%,3.9%,4.0%,,124889
1461,2022-04-14,11:45,EUR,Main Refinancing Rate,0.00%,0.00%,0.00%,,125290
1462,2022-04-14,11:45,EUR,Monetary Policy Statement,,,,,125289
1463,2022-04-14,12:30,EUR,ECB Press Conference,,,,,125288
1464,2022-04-14,12:30,USD,Core Retail Sales m/m,1.1%,1.0%,0.6%,0.2%,124174
1465,2022-04-14,12:30,USD,Retail Sales m/m,0.5%,0.6%,0.8%,0.3%,124175
1466,2022-04-18,02:00,CNY,GDP q/y,4.8%,4.2%,4.0%,,123429
1467,2022-04-18,20:00,NZD,RBNZ Gov Orr Speaks,,,,,127624
1468,2022-04-20,12:30,CAD,CPI m/m,1.4%,0.9%,1.0%,,123331
1469,2022-04-20,22:45,NZD,CPI q/q,1.8%,2.0%,1.4%,,125214
1470,2022-04-21,16:30,GBP,BOE Gov Bailey Speaks,,,,,127619
1471,2022-04-21,17:00,USD,Fed Chair Powell Speaks,,,,,127626
1472,2022-04-22,07:30,EUR,German Flash Manufacturing PMI,54.1,54.6,56.9,57.6,124591
1473,2022-04-22,07:30,EUR,German Flash Services PMI,57.9,55.4,56.1,55.0,124592
1474,2022-04-22,14:30,GBP,BOE Gov Bailey Speaks,,,,,127623
1475,2022-04-24,08:30,EUR,French Presidential Election,,,,,127533
1476,2022-04-25,15:00,CAD,BOC Gov Macklem Speaks,,,,,127638
1477,2022-04-27,01:30,AUD,CPI q/q,2.1%,1.7%,1.3%,,124923
1478,2022-04-27,01:30,AUD,Trimmed Mean CPI q/q,1.4%,1.2%,1.0%,,124927
1479,2022-04-27,22:30,CAD,BOC Gov Macklem Speaks,,,,,127649
1480,2022-04-28,03:11,JPY,BOJ Outlook Report,,,,,127036
1481,2022-04-28,12:30,USD,Advance GDP q/q,-1.4%,1.1%,6.9%,,124323
1482,2022-04-29,12:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.3%,0.4%,124347
1483,2022-05-02,14:00,USD,ISM Manufacturing PMI,55.4,57.5,57.1,,123117
1484,2022-05-03,04:30,AUD,Cash Rate,0.35%,0.25%,0.10%,,125655
1485,2022-05-03,04:30,AUD,RBA Rate Statement,,,,,125666
1486,2022-05-03,06:30,AUD,RBA Gov Lowe Speaks,,,,,127749
1487,2022-05-03,14:00,USD,JOLTS Job Openings,11.55M,11.19M,11.34M,11.27M,126183
1488,2022-05-03,22:45,NZD,Employment Change q/q,0.1%,0.1%,0.0%,0.1%,124963
1489,2022-05-03,22:45,NZD,Unemployment Rate,3.2%,3.2%,3.2%,,124959
1490,2022-05-03,23:00,NZD,RBNZ Gov Orr Speaks,,,,,127750
1491,2022-05-04,12:15,USD,ADP Non-Farm Employment Change,247K,382K,479K,455K,124058
1492,2022-05-04,18:00,USD,Federal Funds Rate,1.00%,1.00%,0.50%,,123023
1493,2022-05-04,18:00,USD,FOMC Statement,,,,,123015
1494,2022-05-04,18:30,USD,FOMC Press Conference,,,,,123035
1495,2022-05-05,11:00,GBP,BOE Monetary Policy Report,,,,,123784
1496,2022-05-05,11:00,GBP,Monetary Policy Summary,,,,,123737
1497,2022-05-05,11:00,GBP,MPC Official Bank Rate Votes,9-0-0,8-0-1,8-0-1,,123740
1498,2022-05-05,11:00,GBP,Official Bank Rate,1.00%,1.00%,0.75%,,123738
1499,2022-05-05,11:30,GBP,BOE Gov Bailey Speaks,,,,,127761
1500,2022-05-06,01:30,AUD,RBA Monetary Policy Statement,,,,,125687
1501,2022-05-06,12:30,CAD,Employment Change,15.3K,39.5K,72.5K,,122917
1502,2022-05-06,12:30,CAD,Unemployment Rate,5.2%,5.2%,5.3%,,122929
1503,2022-05-06,12:30,USD,Average Hourly Earnings m/m,0.3%,0.4%,0.5%,0.4%,124046
1504,2022-05-06,12:30,USD,Non-Farm Employment Change,428K,390K,428K,431K,122941
1505,2022-05-06,12:30,USD,Unemployment Rate,3.6%,3.5%,3.6%,,122953
1506,2022-05-11,12:30,USD,Core CPI m/m,0.6%,0.4%,0.3%,,124075
1507,2022-05-11,12:30,USD,CPI m/m,0.3%,0.2%,1.2%,,124074
1508,2022-05-11,12:30,USD,CPI y/y,8.3%,8.1%,8.5%,,128654
1509,2022-05-12,12:30,USD,PPI m/m,0.5%,0.5%,1.4%,,124103
1510,2022-05-16,14:15,GBP,Monetary Policy Report Hearings,,,,,126553
1511,2022-05-17,01:30,AUD,Monetary Policy Meeting Minutes,,,,,125678
1512,2022-05-17,12:30,USD,Core Retail Sales m/m,0.6%,0.4%,2.1%,1.1%,124176
1513,2022-05-17,12:30,USD,Retail Sales m/m,0.9%,1.0%,1.4%,0.5%,124177
1514,2022-05-17,18:00,USD,Fed Chair Powell Speaks,,,,,127785
1515,2022-05-18,01:30,AUD,Wage Price Index q/q,0.7%,0.8%,0.7%,,124931
1516,2022-05-18,06:00,GBP,CPI y/y,9.0%,9.1%,7.0%,,123850
1517,2022-05-18,12:30,CAD,CPI m/m,0.6%,0.5%,1.4%,,123332
1518,2022-05-19,01:30,AUD,Employment Change,4.0K,30.0K,20.3K,17.9K,124902
1519,2022-05-19,01:30,AUD,Unemployment Rate,3.9%,3.9%,3.9%,4.0%,124890
1520,2022-05-21,01:30,AUD,Parliamentary Elections,,,,,121997
1521,2022-05-23,14:15,GBP,BOE Gov Bailey Speaks,,,,,127806
1522,2022-05-24,07:30,EUR,German Flash Manufacturing PMI,54.7,54.1,54.6,54.1,124597
1523,2022-05-24,07:30,EUR,German Flash Services PMI,56.3,57.2,57.6,57.9,124598
1524,2022-05-25,02:00,NZD,Official Cash Rate,2.00%,2.00%,1.50%,,126161
1525,2022-05-25,02:00,NZD,RBNZ Monetary Policy Statement,,,,,126156
1526,2022-05-25,02:00,NZD,RBNZ Rate Statement,,,,,126162
1527,2022-05-25,03:00,NZD,RBNZ Press Conference,,,,,126166
1528,2022-05-25,18:00,USD,FOMC Meeting Minutes,,,,,123043
1529,2022-05-25,21:10,NZD,RBNZ Gov Orr Speaks,,,,,127823
1530,2022-05-26,12:30,USD,Prelim GDP q/q,-1.5%,-1.3%,-1.4%,,124324
1531,2022-05-27,12:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.3%,,124348
1532,2022-06-01,01:30,AUD,GDP q/q,0.8%,0.6%,3.6%,3.4%,124858
1533,2022-06-01,14:00,CAD,BOC Rate Statement,,,,,122703
1534,2022-06-01,14:00,CAD,Overnight Rate,1.50%,1.50%,1.00%,,122695
1535,2022-06-01,14:00,USD,ISM Manufacturing PMI,56.1,54.4,55.4,,123118
1536,2022-06-01,14:00,USD,JOLTS Job Openings,11.40M,11.29M,11.86M,11.55M,126184
1537,2022-06-02,12:15,USD,ADP Non-Farm Employment Change,128K,295K,202K,247K,124059
1538,2022-06-03,12:30,USD,Average Hourly Earnings m/m,0.3%,0.4%,0.3%,,124047
1539,2022-06-03,12:30,USD,Non-Farm Employment Change,390K,325K,436K,428K,122942
1540,2022-06-03,12:30,USD,Unemployment Rate,3.6%,3.5%,3.6%,,122954
1541,2022-06-06,20:00,GBP,Govt Confidence Vote,,,,,127852
1542,2022-06-07,04:30,AUD,Cash Rate,0.85%,0.60%,0.35%,,125656
1543,2022-06-07,04:30,AUD,RBA Rate Statement,,,,,125667
1544,2022-06-09,11:45,EUR,Main Refinancing Rate,0.00%,0.00%,0.00%,,125292
1545,2022-06-09,11:45,EUR,Monetary Policy Statement,,,,,125293
1546,2022-06-09,12:30,EUR,ECB Press Conference,,,,,125291
1547,2022-06-09,15:00,CAD,BOC Gov Macklem Speaks,,,,,127843
1548,2022-06-10,12:30,CAD,Employment Change,39.8K,28.5K,15.3K,,122918
1549,2022-06-10,12:30,CAD,Unemployment Rate,5.1%,5.2%,5.2%,,122930
1550,2022-06-10,12:30,USD,Core CPI m/m,0.6%,0.5%,0.6%,,124077
1551,2022-06-10,12:30,USD,CPI m/m,1.0%,0.7%,0.3%,,124076
1552,2022-06-10,12:30,USD,CPI y/y,8.6%,8.3%,8.3%,,128655
1553,2022-06-10,13:00,USD,Treasury Currency Report,,,,,123049
1554,2022-06-14,12:30,USD,PPI m/m,0.8%,0.8%,0.5%,,124105
1555,2022-06-15,12:30,USD,Core Retail Sales m/m,0.5%,0.7%,0.4%,0.6%,124178
1556,2022-06-15,12:30,USD,Retail Sales m/m,-0.3%,0.1%,0.7%,0.9%,124179
1557,2022-06-15,18:00,USD,Federal Funds Rate,1.75%,1.50%,1.00%,,123024
1558,2022-06-15,18:00,USD,FOMC Economic Projections,,,,,123030
1559,2022-06-15,18:00,USD,FOMC Statement,,,,,123016
1560,2022-06-15,18:30,USD,FOMC Press Conference,,,,,123036
1561,2022-06-16,01:30,AUD,Employment Change,60.6K,25.0K,4.4K,4.0K,124903
1562,2022-06-16,01:30,AUD,Unemployment Rate,3.9%,3.8%,3.9%,,124891
1563,2022-06-16,07:30,CHF,SNB Monetary Policy Assessment,,,,,125083
1564,2022-06-16,07:30,CHF,SNB Policy Rate,-0.25%,-0.75%,-0.75%,,125084
1565,2022-06-16,08:00,CHF,SNB Press Conference,,,,,125085
1566,2022-06-16,11:00,GBP,Monetary Policy Summary,,,,,123743
1567,2022-06-16,11:00,GBP,MPC Official Bank Rate Votes,9-0-0,9-0-0,9-0-0,,123745
1568,2022-06-16,11:00,GBP,Official Bank Rate,1.25%,1.25%,1.00%,,123742
1569,2022-06-17,02:43,JPY,Monetary Policy Statement,,,,,127039
1570,2022-06-17,06:30,JPY,BOJ Press Conference,,,,,127040
1571,2022-06-17,12:45,USD,Fed Chair Powell Speaks,,,,,127865
1572,2022-06-21,00:00,AUD,RBA Gov Lowe Speaks,,,,,127875
1573,2022-06-21,01:30,AUD,Monetary Policy Meeting Minutes,,,,,125679
1574,2022-06-21,12:30,CAD,Core Retail Sales m/m,1.3%,0.5%,2.6%,2.4%,126052
1575,2022-06-22,06:00,GBP,CPI y/y,9.1%,9.1%,9.0%,,123856
1576,2022-06-22,12:30,CAD,CPI m/m,1.4%,1.0%,0.6%,,123333
1577,2022-06-22,13:30,USD,Fed Chair Powell Testifies,,,,,127880
1578,2022-06-23,07:30,EUR,German Flash Manufacturing PMI,52.0,54.0,54.8,54.7,124605
1579,2022-06-23,07:30,EUR,German Flash Services PMI,52.4,54.6,55.0,56.3,124606
1580,2022-06-23,14:00,USD,Fed Chair Powell Testifies,,,,,127881
1581,2022-06-24,11:30,AUD,RBA Gov Lowe Speaks,,,,,127882
1582,2022-06-28,14:00,USD,CB Consumer Confidence,98.7,100.0,103.2,106.4,123094
1583,2022-06-29,10:15,All,OPEC Meetings,,,,,127909
1584,2022-06-29,13:00,EUR,ECB President Lagarde Speaks,,,,,127906
1585,2022-06-29,13:00,GBP,BOE Gov Bailey Speaks,,,,,127900
1586,2022-06-29,13:00,USD,Fed Chair Powell Speaks,,,,,127907
1587,2022-06-30,10:15,All,OPEC-JMMC Meetings,,,,,127910
1588,2022-06-30,12:30,USD,Core PCE Price Index m/m,0.3%,0.4%,0.3%,,124349
1589,2022-07-01,09:00,EUR,CPI Flash Estimate y/y,8.6%,8.5%,8.1%,,126736
1590,2022-07-01,14:00,USD,ISM Manufacturing PMI,53.0,54.6,56.1,,123119
1591,2022-07-04,06:30,CHF,CPI m/m,0.5%,0.3%,0.7%,,125123
1592,2022-07-05,04:30,AUD,Cash Rate,1.35%,1.35%,0.85%,,125657
1593,2022-07-05,04:30,AUD,RBA Rate Statement,,,,,125668
1594,2022-07-06,14:00,USD,JOLTS Job Openings,11.25M,11.05M,11.68M,11.40M,126185
1595,2022-07-06,18:00,USD,FOMC Meeting Minutes,,,,,123044
1596,2022-07-08,12:30,CAD,Employment Change,-43.2K,20.0K,39.8K,,122919
1597,2022-07-08,12:30,CAD,Unemployment Rate,4.9%,5.1%,5.1%,,122931
1598,2022-07-08,12:30,USD,Average Hourly Earnings m/m,0.3%,0.3%,0.4%,0.3%,124048
1599,2022-07-08,12:30,USD,Non-Farm Employment Change,372K,260K,384K,390K,122943
1600,2022-07-08,12:30,USD,Unemployment Rate,3.6%,3.6%,3.6%,,122955
1601,2022-07-10,07:00,JPY,Upper House Elections,,,,,127939
1602,2022-07-11,14:15,GBP,BOE Gov Bailey Speaks,,,,,127941
1603,2022-07-13,02:00,NZD,Official Cash Rate,2.50%,2.50%,2.00%,,126163
1604,2022-07-13,02:00,NZD,RBNZ Rate Statement,,,,,126164
1605,2022-07-13,12:30,USD,Core CPI m/m,0.7%,0.5%,0.6%,,124078
1606,2022-07-13,12:30,USD,CPI m/m,1.3%,1.1%,1.0%,,124079
1607,2022-07-13,12:30,USD,CPI y/y,9.1%,8.7%,8.6%,,128656
1608,2022-07-13,14:00,CAD,BOC Monetary Policy Report,,,,,122710
1609,2022-07-13,14:00,CAD,BOC Rate Statement,,,,,122704
1610,2022-07-13,14:00,CAD,Overnight Rate,2.50%,2.25%,1.50%,,122696
1611,2022-07-13,15:00,CAD,BOC Press Conference,,,,,122714
1612,2022-07-14,01:30,AUD,Employment Change,88.4K,30.0K,60.6K,,124904
1613,2022-07-14,01:30,AUD,Unemployment Rate,3.5%,3.8%,3.9%,,124892
1614,2022-07-14,12:30,USD,PPI m/m,1.1%,0.8%,0.8%,,124106
1615,2022-07-15,02:00,CNY,GDP q/y,0.4%,1.2%,4.8%,,123431
1616,2022-07-15,12:30,USD,Core Retail Sales m/m,1.0%,0.7%,0.6%,0.5%,124180
1617,2022-07-15,12:30,USD,Retail Sales m/m,1.0%,0.9%,-0.1%,-0.3%,124181
1618,2022-07-15,14:00,USD,Prelim UoM Consumer Sentiment,51.1,49.0,50.0,50.2,123279
1619,2022-07-17,22:45,NZD,CPI q/q,1.7%,1.5%,1.8%,,125215
1620,2022-07-19,01:30,AUD,Monetary Policy Meeting Minutes,,,,,125680
1621,2022-07-19,15:00,GBP,BOE Gov Bailey Speaks,,,,,127953
1622,2022-07-19,23:10,AUD,RBA Gov Lowe Speaks,,,,,127954
1623,2022-07-20,06:00,GBP,CPI y/y,9.4%,9.3%,9.1%,,123862
1624,2022-07-20,12:30,CAD,CPI m/m,0.7%,0.9%,1.4%,,123334
1625,2022-07-21,03:05,JPY,BOJ Outlook Report,,,,,127042
1626,2022-07-21,03:05,JPY,Monetary Policy Statement,,,,,127043
1627,2022-07-21,06:30,JPY,BOJ Press Conference,,,,,127044
1628,2022-07-21,12:15,EUR,Main Refinancing Rate,0.50%,0.25%,0.00%,,125296
1629,2022-07-21,12:15,EUR,Monetary Policy Statement,,,,,125295
1630,2022-07-21,12:45,EUR,ECB Press Conference,,,,,125294
1631,2022-07-22,07:15,EUR,French Flash Services PMI,52.1,52.6,53.9,54.4,124614
1632,2022-07-22,07:30,EUR,German Flash Manufacturing PMI,49.2,50.6,52.0,,124615
1633,2022-07-22,07:30,EUR,German Flash Services PMI,49.2,51.4,52.4,,124616
1634,2022-07-22,08:30,GBP,Flash Manufacturing PMI,52.2,52.1,52.8,53.4,124609
1635,2022-07-22,08:30,GBP,Flash Services PMI,53.3,52.9,54.3,53.4,124610
1636,2022-07-22,13:45,USD,Flash Services PMI,47.0,52.6,52.7,51.6,124000
1637,2022-07-26,14:00,USD,CB Consumer Confidence,95.7,97.3,98.4,98.7,123095
1638,2022-07-27,01:30,AUD,CPI q/q,1.8%,1.9%,2.1%,,124924
1639,2022-07-27,01:30,AUD,Trimmed Mean CPI q/q,1.5%,1.5%,1.5%,1.4%,124928
1640,2022-07-27,18:00,USD,Federal Funds Rate,2.50%,2.50%,1.75%,,123025
1641,2022-07-27,18:00,USD,FOMC Statement,,,,,123017
1642,2022-07-27,18:30,USD,FOMC Press Conference,,,,,123037
1643,2022-07-28,12:30,USD,Advance GDP q/q,-0.9%,0.4%,-1.6%,-1.4%,124326
1644,2022-07-29,12:30,USD,Core PCE Price Index m/m,0.6%,0.5%,0.3%,,124350
1645,2022-08-01,14:00,USD,ISM Manufacturing PMI,52.8,52.3,53.0,,123120
